,File,score
696,0765_jimmyiovine,0.9936362732425177
697,0766_justdance,0.9911397127401604
698,0767_justfine,0.9567912657290896
699,0768_keepsgettinbetter,0.9950127877237852
700,0769_killa,0.9094368340943684
701,0770_kingofmycastle,0.9997840872287596
702,0771_kisskissmainversion,0.9650959860383944
703,0772_kissmebackcrytonight,0.6336106489184692
704,0773_kissmethruthephone,0.954314146782766
705,0774_knockyoudown,0.9723542458808618
706,0775_knockyoudownbimbojones,0.9263985873665623
707,0776_krazy,0.8648436819646433
708,0777_lebump,0.7914632879842144
709,0778_letitrock,0.9865514871895553
710,0779_letitrockfilthy,0.978468624064479
711,0780_letmebereal,0.9402203556234319
712,0781_lettinggoduttylove,0.9330726985013497
713,0782_lifeafteryou,0.9864910126158312
714,0783_lighton,0.9818218338857085
715,0784_lightweight,0.9846316396119489
716,0785_littleliesnow,0.9637069773670818
717,0786_livelikeweredying,0.9876058665564966
718,0787_liveyourlife,0.8656952034001214
719,0789_livingroom,0.9813465101914762
720,0790_locapeople,0.902412440052318
721,0791_lollipop,0.9421902268760908
722,0792_lovedrunk,0.9437735484494252
723,0793_lovegame,0.9996794871794872
724,0794_lovegamedave,0.8127997049059388
725,0796_loveinthisclub,0.7022819506353536
726,0797_loveisgone,0.547801990175085
727,0798_lovelikethis,0.9407421254322834
728,0799_lovesexmagic,0.9690374003678724
729,0800_lovesexmagicjason,0.9979157982492706
730,0801_lovesong,0.9667686554479007
731,0802_lovestoned,0.9359586316626889
732,0803_lovestory,0.9732676749912065
733,0805_lovetheysay,0.9991334488734835
734,0806_mad,0.9758734769628016
735,0807_makemebetter,0.8822724161533196
736,0808_makethemoney,0.9826571694022918
737,0810_memoriesextended,0.97393448397323
738,0811_miami2ibiza,0.9918564319107224
739,0812_miserybimbo,0.994370003377998
740,0813_missindependent,0.9368380062305296
741,0814_mistake,0.898635477582846
742,0815_mondaymondaymonday,0.9955034907111584
743,0817_morethanthis,0.9909045477261369
744,0818_mrsaxobeatext,0.9938266082132952
745,0819_myblood,0.9994054107620652
746,0820_mychickbad,0.9554770318021202
747,0821_myfeelingsforyou,0.900239647773505
748,0823_mylifewouldsuckwithoutyou,0.9947500820299683
749,0824_mylifewouldsuckwithoutyous,0.9815815815815816
750,0825_myloveislikeastar,0.905045256453235
751,0826_myohmy,0.9975378121702427
752,0827_needyounow,0.987565555743529
753,0828_neoncathedral,0.9830751094644662
754,0829_nevertoolate,0.9743864537562962
755,0830_nightwatch,1.0
756,0831_noair,0.9698795180722891
757,0832_noone,0.9499955432748016
758,0833_northshore,0.9147192186955005
759,0834_nosurprise,0.9999071063632141
760,0835_notetogod,0.9021748050882232
761,0836_notmyselftonight,0.9967919617456571
762,0837_nottonight,0.9998522895125553
763,0838_nowimallmessedup,0.9996272481595377
764,0839_nowyouseeit,0.9296225848433277
765,0840_obsessed,0.9520763895144582
766,0841_obsessedcahill,0.9814881380301941
767,0842_obsessionstatic,0.5419004311108486
768,0843_omgalmighty,0.7433761352959599
769,0844_ondirecting,0.9901416273257428
770,0845_onefoot,0.9964187327823691
771,0846_onelove,0.927824366343164
772,0847_onestepatatime,0.9903512575888985
773,0848_onething,0.9977730895452415
774,0849_onlyyou,0.9691947748099045
775,0850_onlyyoucanlovemethisway,0.9790352504638219
776,0851_openurmind,0.8993913684987089
777,0852_oursong,0.7885414784023134
778,0853_outonthetown,0.9407382323061294
779,0854_overmyheadcablecar,0.9746366486178398
780,0855_overyou,0.964125112421305
781,0856_paperbackhead,0.913457668053133
782,0857_paralyzer,0.9727472068497441
783,0858_peoplearepeople,0.7668557536466775
784,0859_picturesofyou,0.9859440142942227
785,0860_pieceofme,0.8938266199649737
786,0861_pingmebaby,0.9921858934813901
787,0862_pleasedontleaveme,0.9659201003020459
788,0863_pleasedontleavemedigi,0.9905679721140045
789,0864_pleasedontleavememain,0.9991023339317774
790,0865_pocketfulofsunshine,0.9832911392405064
791,0866_pokerfacedave,0.9919211730643505
792,0867_pokerfacedos,0.897288333983613
793,0868_puton,0.9800745180625303
794,0869_raiseyourweapon,0.9802682427824505
795,0870_ratedr,0.8750461084470675
796,0872_readyfortheweekend,0.6052005012531328
797,0873_readyornot,0.9488997037663987
798,0874_realize,0.9789021657953697
799,0875_redbelt,0.9941870706358993
800,0876_rehab,0.8076352353972751
801,0877_releasemenow,0.6596864763687412
802,0878_replay,0.9997446373850868
803,0879_ridinsoloian,0.9986645893612286
804,0880_righthere,0.968421052631579
805,0881_rightround,0.6077600929025206
806,0882_rightroundbenny,1.0
807,0883_rocksatmywindow,0.9992773696254366
808,0884_rockstar,0.64451241030467
809,0886_rudeboy,0.953579858379229
810,0888_russianroulettejump,0.9746643315820198
811,0889_samelove,0.9887750122010737
812,0890_samemistakes,0.9984078123341471
813,0891_savetheworld,0.9969142605245757
814,0892_saveyoutonight,0.9954954954954955
815,0893_say,0.9668251042778155
816,0894_sayheyiloveyou,0.8701355487538259
817,0895_scarymonsters,0.9573607792685168
818,0897_sentimentaltune,0.9289356277884002
819,0898_sexyback,0.9286525052699854
820,0899_sexycani,0.9546786302874931
821,0900_sexychickakon,0.9440232630595078
822,0901_sexydj,0.876310457228438
823,0902_shakeitradiomix,0.9224067835985597
824,0903_shakethatbubblenow,0.990695943431336
825,0904_shewolf,0.9338137682533661
826,0905_shocktoyoursystem,0.9989265779304423
827,0906_shutupanddrive,0.942380034865584
828,0907_skyscraper,0.9807300352047433
829,0908_sober,0.9999076894673682
830,0909_sofineed,0.9993722894316366
831,0910_solo,0.930742348829821
832,0911_someday,0.8334148010558217
833,0912_somenights,0.9599265429264774
834,0913_somuchlove,0.6545945267386393
835,0914_soobviousnow,0.9635859696071872
836,0915_sosletthemusicplay,0.9067503245348334
837,0916_sowhat,0.9465104929233773
838,0917_spacemanties,0.9964897121563968
839,0918_starstrukk,0.9038260704452673
840,0919_stereolove,0.7846065065281685
841,0920_stopandstare,0.9933317643367067
842,0921_stronger,0.9346213418113638
843,0922_suffocate,0.9665370446172739
844,0923_sunandmoon,0.9483568075117371
845,0924_sunisup,0.9732394366197183
846,0925_sweetdisposition,0.970967121707364
847,0926_sweetthing,0.6568759241833579
848,0927_swing,0.9927444794952681
849,0928_takeabow,0.9953387337647644
850,0929_takeovercontrolext,0.9208259776386882
851,0930_takeyourtime,0.773508353221957
852,0931_takeyouthere,0.9058577405857741
853,0932_tattoo,0.9243153219837158
854,0933_teardropsonmyguitar,0.9224469659595461
855,0934_teenagedreamkaskade,0.9971370631039007
856,0936_tequieroacoustic,0.9932711604297013
857,0937_thatsnotmyname,0.9909558067831449
858,0938_thebusiness,0.9696735561135793
859,0939_thecure,0.882563025210084
860,0940_thehousethatbuiltme,0.9566061033692009
861,0941_theocean,0.921575502571295
862,0943_thetheayer,0.7633046122655854
863,0945_thewayiareradio,0.8881254234007548
864,0946_thinkingofyou,0.9842318534179
865,0947_thiskiss,0.9704556354916067
866,0948_thislove,0.9684452722690917
867,0949_throwitinthebag,0.9020062416406598
868,0950_throwyourhandsup,0.9801604509973981
869,0951_thunder,0.9429282684860778
870,0952_tiktok,0.9918428678759257
871,0953_tilltheworldends2,0.7084611095623083
872,0954_timeaftertimevan,0.9995402298850574
873,0955_tinylittlebows,0.9993092332489063
874,0956_tonightimgettingoveryou,0.9594530881659594
875,0958_turnmeup,0.999378753365086
876,0959_turnthisclubaround,0.99774938289531
877,0960_umbrella,0.950146123431322
878,0961_unfaithfulfemme,0.9996731314011768
879,0962_usagainsttheworldjason,0.7816677275620624
880,0964_wakingupinvegas,0.9465691165059306
881,0965_wakingupinvegascalvin,0.952098178939034
882,0966_wakingupinvegascalvinh,0.9668341708542714
883,0967_walkingonadream,0.9992510966085375
884,0968_walltowall,0.9543665861235762
885,0969_webelongtogether,0.9618237347294939
886,0970_whataboutnow,1.0
887,0971_whatayawantfromme,0.9666334661354582
888,0972_whatchasay,0.9701224977591874
889,0973_whateverittakes,0.9735032134400722
890,0974_whateveryoulike,0.8902546798425324
891,0975_whathappensinvegas,0.8345148427115641
892,0977_wheelsnow,0.961852325238423
893,0978_whenigrowup,0.8448248151719704
894,0979_whenlovetakesover,0.9527143349018707
895,0980_whenyouleave,0.4098345330466486
896,0981_whenyouregone,0.9722536806342016
897,0982_whoknewdos,0.9620199894792215
898,0983_whyamitheone,0.9978395707017911
899,0986_winner,0.9977190648165748
900,0987_withyou,0.5041763540859382
901,0988_withyoukovas,0.9034786195517668
902,0989_womanizer,0.9484173505275498
903,0991_worryaboutyounow,1.0
904,0992_wrongthinwhiteduke,0.9951548451548452
905,0993_youandidanny,0.9194960279309822
906,0994_youbelongwithme,0.5668529293162049
907,0995_youfoundme,0.9986526802040228
908,0998_youregonnamissthis,0.5455424702736531
909,0999_yourheartisamuscle,0.9953731643532489
910,1000_yourloveismydrug,0.9997772084215216
911,1001_yourloveismydrugdave,0.9871155021389285
